,OverallPoF
3102,0
9976,1
8987,1
5400,1
4863,0
1511,0
8956,1
2526,0
8411,1
748,0
7295,1
8803,1
4420,0
733,0
5655,1
4263,0
771,0
1178,0
6293,1
2831,0
8496,1
5283,1
327,0
9313,1
6798,1
5990,1
7304,1
2691,0
7250,1
2192,0
3927,0
3817,0
2686,0
4681,0
405,0
773,0
1573,0
8840,1
3206,0
8370,1
9543,1
5649,1
5922,1
7076,1
6106,1
4247,0
6441,1
591,0
8021,1
7007,1
1689,0
6880,1
4000,0
1741,0
4439,0
2132,0
9987,1
7818,1
8131,1
128,0
7761,1
3857,0
117,0
1209,0
5380,1
2987,0
8002,1
8041,1
931,0
5031,0
7363,1
3609,0
1884,0
5992,1
798,0
6446,1
6832,1
7977,1
2351,0
671,0
7059,1
9311,1
2076,0
9037,1
1441,0
9266,1
2608,0
8236,1
8458,1
5311,1
5075,1
2200,0
9115,1
9183,1
7777,1
7434,1
1791,0
2521,0
7462,1
1373,0
832,0
1384,0
2197,0
2974,0
5688,1
877,0
2306,0
949,0
9074,1
8032,1
185,0
1124,0
6906,1
964,0
5877,1
2820,0
8517,1
9774,1
3040,0
8667,1
4540,0
4170,0
3516,0
11,0
7667,1
3520,0
1744,0
8207,1
4167,0
2583,0
7289,1
105,0
5215,1
7623,1
7703,1
5563,1
9447,1
4497,0
8592,1
8943,1
9812,1
1993,0
7356,1
74,1
6602,1
1923,0
8740,1
6113,1
1826,0
5972,1
7643,1
6950,1
6532,1
6675,1
5175,1
7542,1
2622,0
7991,1
7194,1
5824,1
3126,0
9042,1
6409,1
8768,1
2014,0
111,0
6282,1
7943,1
9843,1
7484,1
2231,0
8711,1
3987,0
5841,1
1734,0
9120,1
1796,0
8471,1
7937,1
4748,0
2500,0
1852,0
3281,0
9395,1
8451,1
967,0
4313,0
4133,0
1201,0
4473,0
8691,1
6957,1
8143,1
4800,0
909,0
2661,0
7999,1
1014,0
5827,1
5620,1
13,0
3820,0
6152,1
2839,0
3829,0
4677,0
5548,1
9866,1
9842,1
1452,0
2002,0
4938,0
9247,1
7629,1
374,0
9549,1
5819,1
1500,0
9525,1
479,0
7641,1
8936,1
8739,1
9512,1
2270,0
503,0
686,0
1102,0
4436,0
6295,1
6357,1
4403,0
2852,0
6989,1
6393,1
3268,0
6286,1
7994,1
9421,1
8220,1
1355,0
4435,0
1296,0
6368,1
6608,1
5353,1
6515,1
5681,1
3474,0
9473,1
3319,0
4277,0
7778,1
1583,0
5876,1
2419,0
1866,0
8603,1
2787,0
1361,0
325,0
3981,0
9242,1
4671,0
3390,0
680,0
645,0
3687,0
4714,0
9419,1
3993,0
1417,0
4375,0
7468,1
4749,0
5336,1
8347,1
3069,0
8594,1
3249,0
4187,0
3986,0
7683,1
9598,1
7767,1
1554,0
8406,1
8998,1
4256,0
9480,1
837,0
703,0
6051,1
1338,0
4433,0
9077,1
2848,0
7376,1
634,0
6759,1
9176,1
2288,0
9427,1
2478,0
324,0
1648,0
1400,0
6303,1
6115,1
5491,1
2175,0
4596,0
4580,0
3756,0
1450,0
8005,1
4075,0
6982,1
8548,1
2463,0
6147,1
4383,0
7732,1
6745,1
7120,1
1378,0
7274,1
1367,0
5704,1
5974,1
4772,0
8710,1
7799,1
7309,1
7061,1
2951,0
3370,0
259,0
6235,1
2809,0
6755,1
2433,0
7291,1
5061,1
2984,0
4818,0
3948,0
5187,1
7563,1
1270,0
9817,1
1248,0
3808,0
7348,1
8771,1
5041,1
5539,1
5427,1
7025,1
8022,1
2489,0
1886,0
7372,1
7381,1
4949,0
6442,1
4400,0
2900,0
4426,0
3029,0
4066,0
9210,1
6298,1
9982,1
5561,1
2209,0
8906,1
998,0
7098,1
4821,0
1166,0
437,0
9107,1
6181,1
5981,1
7227,1
1055,0
57,0
3065,0
109,0
5674,1
3833,0
7404,1
2629,0
4957,0
4203,0
7743,1
3641,0
5462,1
5752,1
3626,0
8641,1
5574,1
5949,1
6913,1
1225,0
694,0
2085,0
8030,1
3750,0
8566,1
4837,0
379,0
1353,0
346,0
8324,1
3592,0
6704,1
9450,1
5898,1
5595,1
9892,1
9948,1
7635,1
9591,1
4444,0
8752,1
2207,0
6424,1
2304,0
5426,1
8024,1
9283,1
1637,0
476,0
8934,1
7769,1
6823,1
7879,1
7677,1
1802,0
4223,0
4558,0
4858,0
4934,0
626,0
4110,0
8984,1
2367,0
3056,0
5176,1
8646,1
390,0
4305,0
5080,1
6792,1
5375,1
914,0
8215,1
2499,0
8493,1
1937,0
5998,1
9753,1
7504,1
1541,0
2561,0
3605,0
5432,1
3895,0
3156,0
9384,1
4197,0
1397,0
7214,1
9236,1
9877,1
496,0
4921,0
8912,1
3387,0
9102,1
1297,0
9170,1
3719,0
1153,0
9670,1
9983,1
6258,1
1562,0
9607,1
4274,0
3919,0
2603,0
5089,1
6793,1
5307,1
6055,1
8644,1
3293,0
5466,1
1873,0
2702,0
1678,0
9411,1
9383,1
9020,1
7842,1
500,0
8976,1
3985,0
1869,0
2481,0
4570,0
775,0
3881,0
3672,0
2591,0
1187,0
3884,0
9779,1
4082,0
2778,0
5844,1
1077,0
4486,0
7826,1
3052,0
1406,0
6517,1
5664,1
8315,1
3427,0
1129,0
7625,1
676,0
704,0
2343,0
3076,0
7980,1
3959,0
4597,0
5982,1
8193,1
2424,0
3914,0
1848,0
8830,1
9813,1
8468,1
7545,1
9446,1
5792,1
3494,0
4734,0
4364,0
368,0
894,0
7337,1
1084,0
672,0
9794,1
6314,1
556,0
5158,1
9078,1
2572,0
1284,0
3413,0
7055,1
4529,0
2595,0
1432,0
6761,1
6455,1
7967,1
1603,0
8872,1
3653,0
467,0
4575,0
1127,0
2715,0
756,0
2492,0
8898,1
6028,1
2072,0
5928,1
9637,1
3150,0
4667,0
9641,1
5644,1
9881,1
8264,1
8017,1
9112,1
5285,1
3561,0
5387,1
6398,1
6194,1
2250,0
4023,0
3109,0
7628,1
8256,1
3780,0
6351,1
5650,1
8618,1
3686,0
9685,1
3361,0
284,0
6432,1
4258,0
7885,1
4242,0
364,0
18,0
3177,0
8855,1
7918,1
7273,1
7497,1
7850,1
4429,0
581,0
9413,1
3941,0
1956,0
2737,0
3439,0
1204,0
984,0
1409,0
9116,1
3949,0
6645,1
2124,0
8684,1
1881,0
8402,1
8460,1
8890,1
7426,1
6105,1
1634,0
4584,0
2650,0
2810,0
9374,1
5123,1
3566,0
2659,0
1347,0
1588,0
6578,1
1591,0
1354,0
5140,1
4783,0
9224,1
5959,1
1072,0
3081,0
7075,1
2846,0
6231,1
8501,1
9282,1
8960,1
1644,0
4637,0
7136,1
6734,1
423,0
1286,0
570,0
8575,1
6124,1
9185,1
7041,1
1938,0
3072,0
8296,1
7882,1
8201,1
9357,1
301,0
8000,1
2324,0
1468,0
1184,0
4498,0
583,0
3843,0
1334,0
4312,0
1985,0
1401,0
6897,1
3045,0
8948,1
8567,1
171,0
1398,0
3577,0
272,0
1188,0
6131,1
5702,1
5097,1
7819,1
9076,1
1782,0
6766,1
7101,1
944,0
2285,0
4031,0
166,0
6071,1
3340,0
8511,1
2444,0
656,0
9233,1
956,0
7461,1
192,0
7502,1
6278,1
3214,0
1763,0
7608,1
2083,0
3277,0
2558,0
8087,1
7815,1
8927,1
2845,0
2877,0
1105,0
152,1
1292,0
9448,1
6765,1
1839,0
8314,1
8683,1
3326,0
618,0
4273,0
6785,1
4346,0
7736,1
5568,1
5796,1
5786,1
2966,0
8514,1
2177,0
9891,1
8300,1
2112,0
2204,0
7573,1
6838,1
3822,0
9889,1
1838,0
2593,0
1954,0
1786,0
870,0
6356,1
6076,1
1561,0
2056,0
9417,1
8581,1
6711,1
731,0
6790,1
4496,0
5872,1
4994,0
8141,1
9721,1
6925,1
3876,0
4168,0
7089,1
589,0
9372,1
6862,1
4635,0
1457,0
9688,1
21,1
7606,1
9249,1
8896,1
8725,1
3432,0
6175,1
8774,1
9798,1
7477,1
1797,0
7203,1
4451,0
6937,1
9482,1
6478,1
6886,1
7423,1
2881,0
2917,0
668,0
562,0
225,0
5853,1
4373,0
6575,1
460,0
8283,1
1294,0
4751,0
9408,1
6697,1
9791,1
3393,0
9915,1
6773,1
9856,1
343,0
6358,1
5337,1
7911,1
5448,1
7113,1
2485,0
1418,0
6977,1
2328,0
6729,1
1425,0
8061,1
9797,1
3251,0
7314,1
8293,1
7823,1
5663,1
6032,1
1069,0
6643,1
5076,1
8784,1
2714,0
6007,1
9373,1
9468,1
9470,1
2511,0
2907,0
8760,1
1448,0
7011,1
2870,0
9481,1
1060,0
7073,1
628,0
5710,1
5152,1
7256,1
9306,1
4727,0
1048,0
2548,0
38,0
1046,0
4454,0
5486,1
6118,1
9171,1
1650,0
5954,1
8297,1
3276,0
9025,1
5671,1
5388,1
8676,1
3334,0
4406,0
6962,1
7000,1
4019,0
1735,0
9436,1
1083,0
3143,0
959,0
8891,1
1030,0
4442,0
4144,0
342,0
2523,0
6538,1
5144,1
4600,0
439,0
4506,0
3086,0
1159,0
4143,0
8952,1
5464,1
4954,0
4676,0
8226,1
7886,1
7414,1
9443,1
614,0
8813,1
9802,1
2536,0
265,0
9190,1
6001,1
4324,0
4294,0
1574,0
972,0
2118,0
7607,1
6901,1
4737,0
8757,1
4869,0
9528,1
4051,0
2053,0
4120,0
3085,0
5550,1
4830,0
9167,1
1097,0
750,0
1053,0
1980,0
5258,1
8421,1
3749,0
3385,0
7431,1
2128,0
5221,1
7004,1
8980,1
817,0
6641,1
2713,0
8085,1
961,0
292,0
8821,1
8706,1
5202,1
102,0
9665,1
1154,0
8910,1
1013,0
8016,1
4052,0
4932,0
9314,1
744,0
8621,1
6207,1
5185,1
4674,0
9695,1
2800,0
8076,1
7305,1
9299,1
5969,1
9348,1
3101,0
910,0
7671,1
5995,1
2100,0
4056,0
46,0
9725,1
1344,0
9696,1
217,0
3397,0
9057,1
6525,1
3909,0
3856,0
8758,1
4260,0
332,0
4320,0
4984,0
3157,0
5049,1
1984,0
3364,0
6004,1
8809,1
3720,0
492,0
4318,0
716,0
1260,0
7037,1
1416,0
1879,0
3449,0
7997,1
5288,1
6844,1
2262,0
1653,0
8695,1
4162,0
8080,1
4058,0
8322,1
7410,1
2355,0
4121,0
3721,0
1253,0
9156,1
8595,1
5312,1
80,0
4836,0
2434,0
9114,1
5986,1
9756,1
3320,0
154,0
2803,0
1088,0
4016,0
3614,0
4687,0
682,0
1276,0
4904,0
9145,1
5141,1
9315,1
9043,1
7910,1
3793,0
4292,0
9568,1
2144,0
9302,1
115,0
4175,0
6399,1
5039,1
6922,1
4079,0
7341,1
3581,0
2957,0
6269,1
1104,0
9141,1
6846,1
8289,1
6753,1
7958,1
8561,1
1076,0
6225,1
4576,0
8294,1
1726,0
5787,1
5738,1
9517,1
8578,1
5100,1
5703,1
1366,0
1215,0
8268,1
4163,0
1939,0
7347,1
1617,0
6783,1
9452,1
9724,1
9367,1
3075,0
4523,0
1415,0
3351,0
678,0
9005,1
6836,1
5203,1
3604,0
9801,1
8702,1
855,0
9164,1
1798,0
5617,1
1567,0
999,0
208,0
5210,1
4865,0
4421,0
4025,0
7228,1
8120,1
6003,1
7489,1
1323,0
5968,1
7380,1
363,0
8126,1
5278,1
2707,0
2771,0
6803,1
4573,0
5891,1
5862,1
9579,1
8607,1
5565,1
6123,1
8230,1
4379,0
8730,1
9691,1
4080,0
6769,1
9487,1
402,0
6997,1
1064,0
6072,1
2680,0
7248,1
1742,0
3273,0
9913,1
3835,0
4655,0
2961,0
550,0
4272,0
2359,0
8086,1
9428,1
6445,1
2279,0
30,0
104,0
4659,0
9631,1
5087,1
2538,0
9522,1
8879,1
600,0
2814,0
3511,0
9898,1
1121,0
9971,1
7559,1
5937,1
6450,1
2513,0
4760,0
9125,1
2171,0
8688,1
5728,1
1033,0
1424,0
9926,1
6316,1
5174,1
551,0
9570,1
9157,1
5052,1
2007,0
7437,1
8173,1
2368,0
627,0
1056,0
6875,1
4721,0
8837,1
4803,0
7915,1
9885,1
241,0
4610,0
4641,0
3679,0
9292,1
4244,0
5088,1
5425,1
3901,0
8827,1
7774,1
7905,1
9562,1
8408,1
5234,1
9818,1
9060,1
2822,0
2918,0
916,0
2506,0
8957,1
5086,1
1427,0
580,0
8727,1
3089,0
3971,0
3403,0
9953,1
1883,0
3139,0
5711,1
3965,0
4480,0
9946,1
5610,1
8057,1
1736,0
3294,0
9576,1
4359,0
2245,0
2873,0
4468,0
1273,0
9973,1
5213,1
6653,1
8467,1
1586,0
326,0
6826,1
8848,1
4269,0
54,0
565,0
7165,1
3886,0
8340,1
7589,1
7784,1
9267,1
2455,0
7261,1
6655,1
9466,1
6842,1
4193,0
3236,0
2338,0
5966,1
1208,0
457,0
9453,1
7876,1
7554,1
9514,1
7540,1
7328,1
1037,0
1932,0
5527,1
9614,1
2525,0
9969,1
3697,0
801,0
4164,0
2850,0
3453,0
8933,1
537,0
5651,1
4284,0
7893,1
4719,0
1165,0
8518,1
7714,1
929,0
1563,0
8776,1
5028,0
2665,0
1363,0
4527,0
8553,1
5024,0
730,0
5594,1
3635,0
6220,1
1026,0
4088,0
9815,1
792,0
2895,0
8814,1
4008,0
184,0
9100,1
3942,0
4673,0
2609,0
1971,0
298,0
221,1
9789,1
8224,1
59,1
7927,1
9604,1
7555,1
8154,1
6148,1
2459,0
3639,0
5053,1
1597,0
4033,0
7514,1
8669,1
2069,0
8190,1
6613,1
3889,0
8573,1
3727,0
1925,0
9981,1
1243,0
9048,1
3684,0
4619,0
7403,1
4647,0
7323,1
5605,1
1823,0
2278,0
3360,0
7433,1
1997,0
3346,0
3146,0
5997,1
6127,1
9600,1
728,0
5696,1
8961,1
1530,0
9678,1
9834,1
3963,0
866,0
6444,1
1275,0
1315,0
3315,0
5263,1
1977,0
8122,1
4174,0
4466,0
6635,1
7897,1
2437,0
3850,0
3875,0
7728,1
4042,0
400,0
2668,0
100,0
6365,1
1998,0
8228,1
3738,0
3619,0
5125,1
7984,1
9034,1
6238,1
6029,1
8050,1
60,0
4003,0
1841,0
6153,1
2592,0
2769,0
2658,0
7334,1
6640,1
2863,0
9284,1
3136,0
4337,0
712,0
5371,1
8963,1
3834,0
1231,0
2018,0
9350,1
2131,0
7488,1
6858,1
4108,0
9291,1
613,0
436,0
5147,1
8038,1
3171,0
2757,0
4488,0
7054,1
9548,1
9471,1
9870,1
2375,0
5331,1
9606,1
1022,0
4552,0
4849,0
6951,1
6166,1
3278,0
9879,1
4528,0
6067,1
737,0
7056,1
3185,0
2348,0
4808,0
6443,1
9782,1
4307,0
3952,0
3821,0
670,0
6480,1
3132,0
9556,1
2597,0
6626,1
2662,0
8419,1
3110,0
5888,1
3367,0
5079,1
7139,1
1368,0
3288,0
8958,1
6094,1
4341,0
2486,0
2168,0
248,0
905,0
6005,1
6188,1
8856,1
8728,1
1842,0
9581,1
1803,0
5330,1
7237,1
2134,0
4342,0
9760,1
3760,0
7172,1
9001,1
5976,1
6174,1
9622,1
6735,1
1309,0
1118,0
522,0
1454,0
9966,1
5351,1
541,0
5065,1
1237,0
9090,1
6405,1
899,0
7995,1
4926,0
7201,1
6139,1
5805,1
5472,1
6227,1
3144,0
7306,1
2834,0
2624,0
2891,0
7901,1
3955,0
16,0
2115,0
8524,1
4893,0
9222,1
1747,0
8661,1
3362,0
2976,0
4034,0
915,0
1594,0
6999,1
7241,1
4525,0
4185,0
7975,1
1738,0
8242,1
9394,1
7659,1
2141,0
6163,1
5685,1
6215,1
9485,1
6961,1
4806,0
1282,0
8545,1
5275,1
5499,1
8755,1
6789,1
6054,1
7174,1
3215,0
2130,0
2740,0
2019,0
5935,1
8492,1
7679,1
4010,0
2866,0
5600,1
7624,1
2038,0
8095,1
5577,1
77,0
4898,0
7711,1
1034,0
9346,1
8112,1
8271,1
1458,0
7103,1
8481,1
5802,1
9584,1
7361,1
4309,0
2341,0
7442,1
4492,0
1240,0
3490,0
3530,0
9071,1
7490,1
4409,0
5385,1
1967,0
8210,1
9530,1
134,0
1715,0
7524,1
3010,0
202,0
5963,1
7338,1
5978,1
7936,1
1963,0
5701,1
8790,1
7399,1
7106,1
9079,1
2912,0
7674,1
8165,1
6627,1
6784,1
2979,0
1596,0
7744,1
4606,0
9924,1
1716,0
2790,0
138,1
6811,1
9272,1
338,0
5081,1
9478,1
7144,1
238,0
8048,1
1727,0
4325,0
753,0
3495,0
8235,1
9693,1
1182,0
1515,0
8512,1
8858,1
218,0
4246,0
5257,1
5821,1
6251,1
87,0
6940,1
7506,1
1061,0
569,0
4345,0
9173,1
9979,1
928,0
8035,1
4117,0
3913,0
6394,1
6921,1
4814,0
2906,0
277,0
7507,1
1307,0
96,0
6851,1
2024,0
1092,0
1708,0
283,0
3353,0
1394,0
5778,1
5022,0
7086,1
5036,0
8410,1
574,0
3377,0
2465,0
5884,1
8981,1
3560,0
4973,0
995,0
1298,0
7727,1
4664,0
3261,0
1160,0
7445,1
8681,1
7519,1
2779,0
9229,1
8082,1
3023,0
1029,0
2416,0
8482,1
9223,1
8068,1
597,0
7446,1
4067,0
8366,1
7105,1
2248,0
5256,1
3951,0
1697,0
8446,1
2378,0
2051,0
6301,1
8765,1
512,0
4982,0
4537,0
3300,0
5435,1
6870,1
1173,0
1250,0
5763,1
1157,0
1764,0
3693,0
4974,0
5864,1
5399,1
5585,1
2133,0
6213,1
7906,1
3022,0
8213,1
1179,0
9030,1
7527,1
3142,0
8001,1
5212,1
7141,1
6782,1
7498,1
8834,1
4669,0
8796,1
7335,1
5357,1
6011,1
4766,0
3392,0
1101,0
9910,1
9803,1
8919,1
6867,1
6049,1
6996,1
8116,1
8626,1
2959,0
8364,1
9026,1
9098,1
5755,1
8182,1
2125,0
2581,0
7591,1
5329,1
4874,0
8102,1
1693,0
491,0
4487,0
3568,0
9582,1
9122,1
1579,0
7740,1
7280,1
2958,0
6727,1
8372,1
3668,0
7894,1
4112,0
3870,0
9996,1
4826,0
2183,0
5085,1
1349,0
7435,1
1549,0
6807,1
9904,1
281,0
293,0
1755,0
6953,1
5418,1
5759,1
4428,0
5890,1
8274,1
9228,1
9075,1
9204,1
6958,1
6038,1
7099,1
6599,1
9301,1
9495,1
4014,0
6059,1
31,1
4668,0
4430,0
4024,0
3823,0
8582,1
9645,1
4976,0
8817,1
596,0
869,0
4876,0
4998,0
9869,1
4065,0
3435,0
7197,1
725,0
8878,1
7898,1
9368,1
8456,1
8077,1
1762,0
1661,0
6326,1
2079,0
3646,0
8911,1
3386,0
851,0
4992,0
7492,1
5791,1
6687,1
8932,1
5440,1
6201,1
8983,1
7946,1
384,0
5781,1
3481,0
1374,0
3191,0
2222,0
444,0
5244,1
8923,1
6044,1
4196,0
8199,1
6570,1
3669,0
7416,1
5124,1
1146,0
2590,0
5415,1
3894,0
1377,0
3681,0
7598,1
4319,0
1854,0
2474,0
4181,0
6561,1
8942,1
4901,0
7576,1
2397,0
8323,1
53,0
4227,0
2953,0
2832,0
1587,0
353,0
2690,0
3911,0
5232,1
335,0
1306,0
472,0
9134,1
8835,1
6359,1
7775,1
8564,1
2617,0
6878,1
2055,0
2217,0
4509,0
526,0
2654,0
8562,1
2971,0
7112,1
8723,1
1840,0
6607,1
6223,1
1170,0
5863,1
7692,1
3674,0
1908,0
2286,0
699,0
2741,0
8761,1
7880,1
4394,0
7226,1
8407,1
5294,1
1867,0
7706,1
6329,1
9423,1
6379,1
8921,1
2092,0
3122,0
1293,0
1156,0
9697,1
853,0
7152,1
1543,0
9778,1
5409,1
3903,0
5799,1
3771,0
6856,1
8800,1
7630,1
2936,0
2467,0
544,0
4609,0
4626,0
5553,1
4392,0
924,0
5660,1
5920,1
2310,0
7702,1
5719,1
3731,0
3521,0
2251,0
809,0
8064,1
2630,0
354,0
7693,1
3573,0
9451,1
594,0
6284,1
8037,1
4495,0
236,0
5390,1
5677,1
6728,1
6151,1
9661,1
4295,0
7942,1
7579,1
5433,1
2032,0
4449,0
561,0
5302,1
4613,0
5442,1
5547,1
7044,1
5019,0
3396,0
2294,0
3083,0
6122,1
3969,0
2767,0
9484,1
1856,0
2254,0
7694,1
5994,1
361,0
2932,0
8391,1
7016,1
6281,1
3704,0
1547,0
1706,0
2116,0
4662,0
5984,1
8049,1
8754,1
7391,1
2791,0
4860,0
786,0
4823,0
778,0
3869,0
9762,1
4286,0
608,0
7128,1
7118,1
5580,1
7303,1
2553,0
8673,1
7874,1
2256,0
918,0
4777,0
2058,0
1917,0
5973,1
2733,0
9441,1
4536,0
1827,0
9430,1
4716,0
9951,1
1126,0
4206,0
4682,0
9745,1
7048,1
9363,1
2015,0
9378,1
7043,1
6848,1
3880,0
2095,0
805,0
1370,0
9365,1
3567,0
8350,1
2543,0
7455,1
4202,0
9217,1
2621,0
5025,0
2436,0
9806,1
1544,0
679,0
2138,0
4323,0
1488,0
4882,0
5029,0
4410,0
139,1
8044,1
4101,0
288,0
1972,0
1822,0
9197,1
3525,0
4046,0
8640,1
3073,0
2157,0
1356,0
1707,0
2073,0
8806,1
3613,0
4958,0
8353,1
3024,0
2109,0
8381,1
7620,1
1108,0
782,0
1775,0
9901,1
721,0
7875,1
962,0
2606,0
3106,0
7992,1
1462,0
818,0
3131,0
8498,1
825,0
8349,1
1227,0
2947,0
1935,0
4906,0
1514,0
9785,1
6795,1
3904,0
8399,1
4708,0
2514,0
4397,0
7688,1
5740,1
6420,1
99,1
1522,0
9424,1
6159,1
6008,1
4304,0
3173,0
769,0
9527,1
4360,0
7077,1
2221,0
9254,1
6508,1
7724,1
3968,0
2828,0
2230,0
6085,1
874,0
1047,0
7907,1
7588,1
3752,0
84,0
2502,0
3221,0
175,0
8931,1
5342,1
6412,1
4240,0
9216,1
6723,1
8252,1
7680,1
3133,0
8158,1
1290,0
7288,1
7047,1
4259,0
4069,0
5886,1
4841,0
9104,1
1902,0
2121,0
8382,1
295,0
5485,1
6135,1
358,0
8477,1
2282,0
5971,1
4413,0
5773,1
2498,0
5074,1
493,0
2335,0
7622,1
2150,0
3663,0
9618,1
4288,0
4169,0
5268,1
3220,0
6749,1
9704,1
1918,0
7575,1
7066,1
4684,0
1341,0
5246,1
5519,1
5150,1
6703,1
303,0
8970,1
1921,0
8659,1
6158,1
9564,1
1730,0
897,0
9382,1
4789,0
4786,0
3248,0
6228,1
3389,0
8424,1
5461,1
3217,0
3266,0
718,0
2160,0
7,0
3621,0
1302,0
6481,1
9936,1
3707,0
8615,1
422,0
1442,0
195,0
2678,0
8106,1
3910,0
2238,0
9739,1
1989,0
391,0
9729,1
2817,0
963,0
3332,0
1325,0
9243,1
2297,0
5947,1
6304,1
445,0
6955,1
1012,0
8380,1
4733,0
1625,0
4061,0
7861,1
1419,0
9894,1
2802,0
7090,1
601,0
5316,1
9219,1
2021,0
2556,0
3007,0
8916,1
8523,1
5648,1
2560,0
9507,1
4670,0
9022,1
4968,0
2944,0
9954,1
1150,0
4941,0
7267,1
2113,0
9457,1
689,0
2357,0
1836,0
1263,0
1274,0
1849,0
5014,0
2402,0
1916,0
713,0
7581,1
5896,1
5848,1
5490,1
2602,0
4739,0
9206,1
5687,1
2552,0
3885,0
219,0
3528,0
746,0
8223,1
7281,1
4060,0
6710,1
5493,1
5975,1
8550,1
6486,1
2911,0
5046,1
6686,1
4518,0
308,0
6047,1
9018,1
3854,0
6693,1
8042,1
7947,1
3527,0
2317,0
4683,0
9073,1
6244,1
6212,1
826,0
4845,0
7315,1
2050,0
8420,1
8664,1
3327,0
7633,1
6453,1
1261,0
4390,0
5952,1
3890,0
9088,1
3018,0
659,0
2978,0
4303,0
4377,0
3564,0
1087,0
2605,0
5441,1
7143,1
5201,1
2353,0
4856,0
5513,1
4315,0
7797,1
317,0
9045,1
5321,1
6529,1
9716,1
4038,0
4513,0
473,0
5383,1
1148,0
371,0
3620,0
2599,0
1505,0
4771,0
6985,1
3509,0
6035,1
8437,1
6637,1
8180,1
222,1
7896,1
2035,0
8195,1
3574,0
571,0
4581,0
3297,0
1941,0
6290,1
2169,0
8975,1
9056,1
7020,1
6665,1
4627,0
2421,0
5536,1
4617,0
7185,1
9533,1
8986,1
8574,1
8536,1
6850,1
8204,1
3678,0
3953,0
8753,1
5498,1
6502,1
943,0
3776,0
2148,0
193,0
758,0
1339,0
4701,0
9929,1
4241,0
1696,0
5104,1
9902,1
6110,1
5181,1
9277,1
3,0
8662,1
5352,1
6411,1
3409,0
5836,1
7839,1
8449,1
4354,0
8539,1
8232,1
9942,1
3765,0
3378,0
1388,0
5396,1
7199,1
4072,0
7892,1
9617,1
1529,0
2916,0
6986,1
6452,1
6346,1
8438,1
8795,1
3013,0
3165,0
6923,1
7204,1
9191,1
9489,1
8178,1
9401,1
6814,1
3498,0
8010,1
2414,0
4859,0
3698,0
4711,0
61,0
1652,0
700,0
8181,1
8671,1
5807,1
8944,1
7685,1
7564,1
8709,1
7034,1
8066,1
9657,1
6421,1
9860,1
7800,1
1571,0
494,0
9295,1
7440,1
6249,1
4651,0
3774,0
7670,1
1910,0
890,0
3192,0
5105,1
6916,1
3333,0
3695,0
7009,1
8756,1
3515,0
136,0
5301,1
6739,1
3325,0
543,0
4980,0
1474,0
4686,0
5785,1
8861,1
3487,0
4285,0
9227,1
6458,1
8649,1
4950,0
1364,0
3937,0
6257,1
420,0
1601,0
9024,1
4646,0
6013,1
3916,0
6324,1
9290,1
3382,0
4504,0
2405,0
6088,1
2611,0
1449,0
6199,1
5413,1
1175,0
1437,0
2551,0
2,0
6491,1
7135,1
7707,1
1824,0
4382,0
9709,1
2441,0
4589,0
4754,0
2701,0
5143,1
8838,1
2868,0
8,0
552,0
3216,0
4344,0
1162,0
4443,0
6610,1
1633,0
1234,0
9140,1
8285,1
5828,1
3603,0
2577,0
3744,0
4013,0
3000,0
1504,0
1051,0
2718,0
7676,1
8304,1
524,0
6928,1
9811,1
5929,1
6331,1
9900,1
585,0
4210,0
1592,0
6568,1
5811,1
2316,0
4484,0
207,0
191,0
3732,0
5172,1
6936,1
6868,1
2432,0
1630,0
8096,1
5228,1
4877,0
198,0
4369,0
9840,1
7782,1
4691,0
3557,0
2393,0
44,0
9741,1
1751,0
6313,1
7219,1
2361,0
9872,1
913,0
6178,1
9868,1
1141,0
5298,1
5064,1
4215,0
7528,1
226,1
2696,0
187,0
8305,1
2303,0
2642,0
4053,0
4871,0
1750,0
4815,0
2876,0
378,0
5467,1
3105,0
8405,1
6952,1
1331,0
1853,0
9004,1
9128,1
4029,0
6993,1
6058,1
1528,0
5611,1
4937,0
2874,0
6892,1
1631,0
5334,1
5562,1
5370,1
1516,0
3097,0
3728,0
6373,1
9795,1
9874,1
4972,0
4648,0
1193,0
1673,0
7666,1
4039,0
1465,0
8327,1
7594,1
9923,1
4414,0
5190,1
7639,1
5809,1
2016,0
4519,0
6252,1
2454,0
58,0
5438,1
4989,0
48,0
2184,0
3918,0
3170,0
287,0
7357,1
7832,1
6461,1
8200,1
2872,0
2263,0
3066,0
757,0
6101,1
2855,0
6973,1
4166,0
6603,1
7574,1
9136,1
8346,1
3100,0
2667,0
1002,0
9907,1
8281,1
5725,1
1759,0
9246,1
244,0
2635,0
2927,0
3709,0
7510,1
67,1
4776,0
7421,1
7515,1
714,0
