,OverallPoF
3031,0
1340,0
1035,0
881,0
1179,0
3550,0
4299,0
3603,0
1119,0
1415,0
3391,0
7358,1
724,0
3366,0
8286,1
1067,0
1560,0
9327,1
765,0
3049,0
7078,1
4060,0
5611,1
4788,0
5059,1
9899,1
3394,0
8516,1
3875,0
4471,0
5303,1
8638,1
6011,1
4912,0
1873,0
9232,1
4781,0
7913,1
2232,0
6592,1
9220,1
211,0
384,0
6309,1
2887,0
325,0
404,0
7540,1
3426,0
5322,1
8988,1
3424,0
7016,1
5496,1
8324,1
6978,1
5005,0
6879,1
1549,0
3968,0
3340,0
2689,0
3005,0
2058,0
4682,0
1656,0
5646,1
913,0
7796,1
7472,1
8437,1
7031,1
6258,1
5119,1
2646,0
9414,1
4887,0
5321,1
7266,1
3373,0
9821,1
3421,0
4436,0
3651,0
843,0
8261,1
6704,1
6140,1
2377,0
6791,1
2336,0
737,0
4813,0
5241,1
299,0
9850,1
6176,1
4398,0
2693,0
6590,1
4118,0
1144,0
6102,1
3219,0
6035,1
8537,1
8716,1
4369,0
1860,0
6216,1
7781,1
2250,0
6305,1
1121,0
9337,1
903,0
6734,1
9381,1
9854,1
9982,1
3047,0
5586,1
8821,1
8833,1
7653,1
1626,0
758,0
9900,1
1342,0
1268,0
4261,0
5034,0
3645,0
5415,1
3988,0
4642,0
4801,0
8128,1
8056,1
2493,0
1251,0
5332,1
353,0
6616,1
342,0
9006,1
8925,1
2731,0
6883,1
1336,0
1529,0
949,0
4179,0
6645,1
467,0
1299,0
6058,1
1031,0
537,0
6300,1
2072,0
5890,1
8099,1
9484,1
5052,1
7795,1
5901,1
4886,0
7881,1
9063,1
5647,1
4277,0
9097,1
7245,1
8567,1
5038,0
7233,1
8998,1
4717,0
7221,1
8444,1
8272,1
9545,1
6543,1
5229,1
5970,1
4293,0
9641,1
5386,1
6222,1
3818,0
9212,1
9640,1
9281,1
4275,0
4217,0
6668,1
6439,1
7805,1
8396,1
2028,0
5167,1
1808,0
9099,1
268,0
6660,1
125,0
8985,1
8688,1
2188,0
3245,0
3677,0
1077,0
6599,1
8828,1
1782,0
4591,0
3894,0
955,0
778,0
6667,1
9551,1
7668,1
9411,1
3437,0
1300,0
1075,0
5385,1
4623,0
6814,1
8183,1
4,0
4647,0
9693,1
3497,0
4703,0
4878,0
8320,1
9563,1
5767,1
4918,0
2715,0
1324,0
8862,1
7116,1
4257,0
5429,1
6529,1
2399,0
8214,1
1038,0
7678,1
8579,1
7497,1
6220,1
3630,0
1759,0
4016,0
250,0
484,0
3075,0
8544,1
4859,0
440,0
6288,1
6671,1
1866,0
7558,1
5345,1
9758,1
8894,1
2650,0
3896,0
984,0
5383,1
7099,1
9591,1
9804,1
8103,1
2970,0
5387,1
3713,0
4607,0
9605,1
521,0
9080,1
2107,0
1659,0
9018,1
4265,0
570,0
2102,0
2776,0
5371,1
6382,1
4412,0
2461,0
1134,0
2381,0
3300,0
308,0
8111,1
3109,0
4994,0
80,0
8221,1
2098,0
6190,1
9874,1
7851,1
3742,0
7293,1
2506,0
2074,0
4084,0
7828,1
9224,1
8223,1
1720,0
9815,1
7819,1
4170,0
8992,1
390,0
860,0
8703,1
1465,0
606,0
9175,1
1087,0
9614,1
1314,0
7334,1
7896,1
1051,0
6076,1
962,0
3484,0
3198,0
1888,0
9123,1
9513,1
5049,1
290,0
4614,0
4660,0
273,0
1365,0
7198,1
2023,0
7463,1
9442,1
110,0
8271,1
1456,0
8684,1
9196,1
9730,1
1204,0
5862,1
540,0
9733,1
8813,1
285,0
6998,1
7671,1
7998,1
6451,1
4267,0
1804,0
4383,0
7561,1
3221,0
7137,1
4271,0
8187,1
5075,1
2412,0
2952,0
2022,0
9833,1
6755,1
1059,0
7810,1
4139,0
2238,0
8412,1
6619,1
5442,1
5964,1
7364,1
6121,1
8016,1
20,0
4535,0
7957,1
6581,1
4143,0
9645,1
1171,0
1902,0
2509,0
3737,0
2581,0
9396,1
7353,1
6432,1
7798,1
2969,0
7597,1
3530,0
6354,1
4337,0
3922,0
3277,0
5421,1
7944,1
6200,1
6620,1
1248,0
4581,0
4200,0
2440,0
6106,1
2206,0
6199,1
2101,0
824,0
4673,0
8857,1
2091,0
6168,1
5479,1
1333,0
7518,1
7607,1
6527,1
8391,1
1953,0
3367,0
1933,0
8630,1
4726,0
9466,1
2296,0
1064,0
1637,0
2407,0
9918,1
436,0
6431,1
8700,1
5839,1
7737,1
7645,1
9826,1
6954,1
6952,1
3610,0
5420,1
553,0
5783,1
852,0
7688,1
9022,1
7191,1
727,0
2573,0
8719,1
6298,1
7415,1
9333,1
5208,1
9620,1
3573,0
128,0
971,0
43,0
2669,0
1063,0
1319,0
6946,1
899,0
400,0
6607,1
7914,1
699,0
1655,0
7467,1
8617,1
7335,1
3992,0
8476,1
3539,0
8333,1
2042,0
8612,1
5741,1
6396,1
4904,0
1670,0
430,0
5465,1
1956,0
2071,0
9889,1
1809,0
3142,0
6459,1
7315,1
8439,1
4501,0
2133,0
5135,1
4241,0
5518,1
4761,0
7610,1
4323,0
977,0
8728,1
6232,1
5246,1
1008,0
6213,1
4532,0
2419,0
2142,0
6603,1
7656,1
9988,1
6812,1
7579,1
1981,0
9685,1
1891,0
4857,0
1449,0
8650,1
5285,1
9275,1
9430,1
5423,1
2936,0
8886,1
30,0
2814,0
961,0
103,0
1032,0
298,0
4036,0
1452,0
3292,0
2986,0
8922,1
4744,0
1320,0
6723,1
2171,0
1479,0
8549,1
4042,0
890,0
5176,1
6504,1
8458,1
3965,0
763,0
8748,1
4829,0
3880,0
3888,0
3171,0
9735,1
1794,0
4153,0
7605,1
5248,1
735,0
4362,0
2738,0
6224,1
7475,1
6736,1
6573,1
7648,1
5881,1
3869,0
2850,0
241,0
1610,0
1813,0
6682,1
1428,0
2339,0
5734,1
6141,1
3763,0
7240,1
139,1
2502,0
491,0
1206,0
6096,1
84,0
3947,0
4751,0
7018,1
7862,1
6524,1
3583,0
7165,1
3681,0
1733,0
1827,0
4819,0
671,0
3658,0
2889,0
9647,1
6694,1
510,0
7478,1
7485,1
3954,0
2610,0
7381,1
8143,1
5277,1
7404,1
7247,1
5785,1
8321,1
2297,0
9928,1
7336,1
8513,1
3913,0
1700,0
1523,0
9119,1
6498,1
3579,0
6095,1
7128,1
7499,1
4732,0
6569,1
238,0
64,0
7546,1
4571,0
7647,1
3795,0
2617,0
634,0
3828,0
6606,1
9613,1
5914,1
5957,1
9044,1
3217,0
850,0
7631,1
3263,0
66,0
2472,0
3286,0
4440,0
632,0
2362,0
9058,1
3697,0
6535,1
3056,0
5090,1
4108,0
7406,1
7355,1
5088,1
6082,1
5376,1
191,0
51,0
1050,0
2207,0
5896,1
5645,1
169,0
5004,0
1414,0
4100,0
7144,1
2923,0
3236,0
9052,1
2155,0
8102,1
5438,1
3173,0
1766,0
6730,1
3825,0
8212,1
7816,1
8677,1
5641,1
3812,0
528,0
6685,1
5255,1
1621,0
4835,0
549,0
6195,1
9602,1
5988,1
6722,1
2007,0
2400,0
7833,1
9379,1
7769,1
8493,1
1503,0
7898,1
4469,0
291,0
1596,0
1545,0
1868,0
3584,0
1641,0
207,0
2618,0
813,0
6119,1
999,0
8616,1
8104,1
4446,0
1191,0
572,0
1738,0
3164,0
6092,1
9284,1
7042,1
8568,1
8835,1
3065,0
7682,1
7508,1
3321,0
2707,0
568,0
365,0
8743,1
1323,0
9106,1
1158,0
1949,0
6956,1
1286,0
8590,1
4171,0
5297,1
8881,1
405,0
4373,0
5669,1
1661,0
3779,0
251,0
6089,1
8144,1
9840,1
4974,0
2044,0
1715,0
9871,1
2628,0
6009,1
6280,1
2979,0
9425,1
5295,1
2826,0
3058,0
3360,0
6931,1
4442,0
8519,1
6774,1
8978,1
8316,1
3464,0
7155,1
4811,0
6422,1
5718,1
1155,0
4132,0
5394,1
8282,1
3146,0
9519,1
811,0
3227,0
1753,0
1664,0
2978,0
7506,1
9276,1
891,0
2099,0
7843,1
6898,1
7394,1
592,0
7601,1
4020,0
6022,1
396,0
8418,1
9527,1
5288,1
4434,0
4619,0
6890,1
3071,0
7705,1
8928,1
2234,0
3885,0
7570,1
9599,1
5100,1
5487,1
8651,1
6001,1
4357,0
9461,1
8674,1
8820,1
8171,1
4283,0
5493,1
2539,0
5754,1
6120,1
8022,1
5777,1
6244,1
5490,1
1463,0
508,0
255,0
3746,0
781,0
6894,1
463,0
7444,1
2623,0
8116,1
1969,0
3051,0
6713,1
9042,1
5908,1
364,0
6063,1
8001,1
6410,1
4964,0
9776,1
9389,1
9893,1
5152,1
6566,1
4435,0
3854,0
8079,1
1979,0
5040,1
1825,0
6711,1
9696,1
3395,0
6505,1
5865,1
8686,1
5564,1
9380,1
1350,0
6181,1
1615,0
7644,1
1153,0
8882,1
5182,1
5276,1
6506,1
2835,0
98,0
9664,1
4317,0
5086,1
4487,0
7424,1
3176,0
162,1
1708,0
8292,1
7814,1
5693,1
6778,1
2255,0
1290,0
3156,0
3811,0
4862,0
2560,0
9648,1
5184,1
6574,1
4138,0
8935,1
7710,1
2497,0
5752,1
8683,1
8689,1
7618,1
1914,0
2928,0
5837,1
6939,1
4152,0
4923,0
5643,1
3282,0
1548,0
601,0
5803,1
3132,0
1318,0
1004,0
4165,0
3597,0
5408,1
9624,1
4849,0
2785,0
3999,0
1516,0
2900,0
3730,0
8140,1
6839,1
1284,0
2051,0
7563,1
9577,1
9293,1
6211,1
1270,0
6793,1
8672,1
464,0
2421,0
8563,1
5996,1
4745,0
3741,0
4404,0
1730,0
1260,0
5736,1
7331,1
2870,0
7749,1
1252,0
7215,1
4911,0
218,0
2471,0
5013,0
6618,1
2789,0
9586,1
3076,0
286,0
3902,0
2152,0
5868,1
9278,1
2209,0
3762,0
8604,1
3159,0
9931,1
8063,1
6541,1
1993,0
5512,1
2340,0
6577,1
2463,0
3890,0
7272,1
5205,1
8589,1
2329,0
7890,1
4071,0
5708,1
1586,0
8542,1
1617,0
2455,0
8242,1
2791,0
6537,1
7740,1
7228,1
4488,0
6277,1
2535,0
6725,1
5356,1
5841,1
6785,1
6648,1
3074,0
657,0
5278,1
6884,1
2755,0
2955,0
2184,0
9267,1
1202,0
6967,1
1996,0
1988,0
9290,1
7357,1
5028,0
4348,0
6846,1
1580,0
309,0
2100,0
4582,0
591,0
9810,1
1103,0
704,0
5304,1
5446,1
3381,0
3398,0
4353,0
4034,0
1724,0
7606,1
4284,0
4847,0
340,0
9323,1
5365,1
9015,1
2266,0
420,0
6823,1
3886,0
5202,1
2351,0
7295,1
5461,1
89,0
3067,0
4420,0
3137,0
9120,1
9671,1
7414,1
531,0
3687,0
2239,0
7491,1
8547,1
8847,1
4030,0
15,0
2404,0
682,0
3914,0
1156,0
2515,0
102,0
429,0
1913,0
8971,1
8006,1
5663,1
8559,1
6905,1
2417,0
133,0
7693,1
1241,0
8331,1
4428,0
2313,0
9926,1
8385,1
7182,1
1016,0
6055,1
281,0
293,0
7175,1
4951,0
5538,1
9441,1
9322,1
9699,1
8236,1
6080,1
3586,0
5445,1
3488,0
7495,1
2003,0
6937,1
0,1
9367,1
5792,1
7680,1
8308,1
2782,0
4669,0
7136,1
4206,0
3868,0
9398,1
1363,0
5944,1
8136,1
9960,1
9370,1
328,0
4266,0
4484,0
2343,0
3860,0
9662,1
5410,1
7048,1
4870,0
6987,1
6359,1
1987,0
6251,1
2971,0
8349,1
4453,0
3211,0
2781,0
7599,1
4149,0
2236,0
1341,0
7895,1
8622,1
6958,1
8057,1
3343,0
8384,1
6066,1
4505,0
5505,1
7529,1
1115,0
4989,0
8962,1
2910,0
7516,1
5821,1
5798,1
8775,1
9914,1
6401,1
7279,1
3862,0
5971,1
9587,1
544,0
5177,1
5223,1
8793,1
4762,0
9155,1
3107,0
5448,1
1855,0
8279,1
4068,0
4980,0
6329,1
1652,0
3272,0
2989,0
771,0
4164,0
1382,0
7708,1
8009,1
7528,1
4093,0
3878,0
621,0
884,0
6557,1
7079,1
4086,0
9981,1
9768,1
1313,0
2491,0
3428,0
7883,1
3450,0
9252,1
6026,1
7649,1
5676,1
333,0
4094,0
9800,1
4306,0
9021,1
6600,1
4316,0
4470,0
9179,1
5106,1
9189,1
2451,0
8011,1
9572,1
6243,1
2734,0
229,1
5578,1
271,0
2688,0
2187,0
7209,1
819,0
8245,1
4375,0
7142,1
6851,1
225,0
3939,0
232,0
4691,0
9448,1
751,0
6442,1
7962,1
203,0
6760,1
9222,1
7440,1
7717,1
5155,1
8178,1
5388,1
5251,1
2939,0
2601,0
301,0
2039,0
9165,1
5358,1
4194,0
3070,0
7932,1
619,0
2350,0
1230,0
5469,1
2093,0
3280,0
9942,1
839,0
4154,0
7792,1
9657,1
8028,1
70,0
628,0
7230,1
4655,0
2401,0
894,0
2860,0
1757,0
5456,1
5243,1
5727,1
7159,1
1698,0
2653,0
8712,1
5665,1
1801,0
1505,0
3958,0
8479,1
1822,0
9288,1
6467,1
6492,1
9894,1
662,0
7395,1
6463,1
8989,1
5370,1
3933,0
1045,0
337,0
7388,1
2310,0
3044,0
9357,1
8045,1
8024,1
9676,1
6267,1
9116,1
2195,0
1381,0
6091,1
5813,1
4935,0
9382,1
4058,0
2803,0
4494,0
911,0
3743,0
9744,1
1146,0
9760,1
2611,0
6596,1
2726,0
3278,0
8052,1
7848,1
4402,0
3050,0
8601,1
3788,0
2379,0
4097,0
1924,0
6831,1
3125,0
3809,0
8241,1
4913,0
5902,1
3926,0
4727,0
7470,1
1931,0
749,0
9362,1
4568,0
1095,0
5764,1
2503,0
2002,0
1072,0
4910,0
3510,0
7114,1
9750,1
9211,1
6425,1
7571,1
6496,1
6180,1
8598,1
9412,1
3060,0
3083,0
5904,1
4198,0
2390,0
7937,1
6085,1
1685,0
7176,1
5252,1
3055,0
8558,1
1437,0
4322,0
6659,1
1491,0
6757,1
3252,0
3244,0
7366,1
9722,1
2800,0
68,1
5293,1
812,0
4632,0
3666,0
7204,1
2043,0
4679,0
4169,0
9025,1
9017,1
8225,1
418,0
5820,1
6503,1
2464,0
9345,1
6841,1
1400,0
1717,0
7163,1
183,0
557,0
2517,0
8852,1
2249,0
5737,1
3794,0
3167,0
6100,1
8477,1
1849,0
3430,0
551,0
9876,1
4915,0
1941,0
2254,0
4905,0
9941,1
1040,0
8944,1
4575,0
2565,0
9204,1
7239,1
9384,1
6628,1
5400,1
8468,1
2242,0
516,0
154,0
9549,1
2951,0
869,0
2253,0
5226,1
7398,1
4308,0
7730,1
3751,0
2985,0
4328,0
7811,1
6598,1
86,0
2742,0
4424,0
5588,1
1636,0
8264,1
6334,1
904,0
6714,1
3086,0
2411,0
8596,1
5509,1
1511,0
4520,0
2465,0
8035,1
7098,1
5047,1
7196,1
4881,0
5042,1
6237,1
136,0
1983,0
4062,0
7712,1
8420,1
583,0
7724,1
3148,0
7447,1
3803,0
9562,1
5023,0
1237,0
3196,0
9339,1
7520,1
38,0
3444,0
1903,0
1118,0
8265,1
4578,0
9471,1
1105,0
8473,1
3206,0
9786,1
944,0
6433,1
2614,0
7012,1
8440,1
3427,0
109,0
6933,1
6530,1
4600,0
5012,0
3696,0
3643,0
529,0
9110,1
6072,1
8034,1
6236,1
832,0
9590,1
4975,0
6790,1
6832,1
3341,0
2756,0
5428,1
1811,0
7083,1
6348,1
7026,1
5716,1
5087,1
5491,1
4352,0
4898,0
536,0
1922,0
9005,1
8896,1
1074,0
8620,1
5035,0
5656,1
6549,1
4122,0
6394,1
4161,0
5134,1
8297,1
9470,1
5711,1
5997,1
4888,0
7166,1
934,0
4738,0
4708,0
6150,1
1377,0
524,0
69,0
7588,1
1112,0
7640,1
1895,0
9902,1
3882,0
460,0
725,0
3975,0
101,0
8979,1
6611,1
5001,0
4798,0
9985,1
2638,0
9677,1
9644,1
7433,1
2674,0
8680,1
5093,1
5140,1
9683,1
8661,1
2526,0
3418,0
7455,1
9661,1
5986,1
5046,1
5909,1
5923,1
7104,1
1367,0
602,0
2854,0
3647,0
7088,1
8196,1
6370,1
2036,0
2531,0
5460,1
6403,1
1916,0
5651,1
8096,1
287,0
1974,0
6825,1
3240,0
5157,1
9631,1
9954,1
686,0
9065,1
8912,1
6324,1
5325,1
9219,1
347,0
2252,0
9112,1
2701,0
3121,0
2667,0
3984,0
6231,1
7695,1
1448,0
9643,1
2894,0
8388,1
9452,1
707,0
62,0
7820,1
1434,0
3781,0
6029,1
6097,1
8939,1
9386,1
1143,0
6564,1
9672,1
8366,1
7091,1
6593,1
4346,0
8791,1
8545,1
7069,1
9933,1
2957,0
4452,0
8583,1
3491,0
9687,1
1763,0
2204,0
6005,1
9843,1
7162,1
3545,0
9937,1
8422,1
9567,1
3178,0
9794,1
915,0
1198,0
4807,0
3611,0
7285,1
8929,1
627,0
4702,0
9767,1
8262,1
4004,0
2345,0
6238,1
8048,1
6485,1
4640,0
7864,1
8018,1
4393,0
1533,0
9845,1
2355,0
8895,1
5655,1
1199,0
6269,1
2683,0
3114,0
7873,1
5073,1
3589,0
4860,0
4419,0
7210,1
1021,0
1101,0
9410,1
2113,0
148,0
4580,0
4001,0
4585,0
2256,0
7736,1
3342,0
6847,1
458,0
6820,1
4418,0
2228,0
3264,0
8132,1
8403,1
4940,0
589,0
1854,0
3043,0
9799,1
1398,0
596,0
2867,0
8484,1
6162,1
8067,1
2112,0
6697,1
8326,1
279,0
2231,0
3941,0
7578,1
7723,1
9528,1
3305,0
9939,1
1213,0
8772,1
5271,1
91,0
7510,1
2066,0
3587,0
5977,1
1424,0
1308,0
5398,1
7039,1
3494,0
2812,0
1964,0
1096,0
9338,1
8436,1
2283,0
4477,0
5222,1
108,0
1309,0
1929,0
3411,0
7841,1
9482,1
6138,1
1392,0
5826,1
9983,1
3673,0
9795,1
4222,0
8133,1
7290,1
2940,0
6743,1
5615,1
6146,1
5520,1
6148,1
8602,1
1231,0
9927,1
7140,1
7378,1
9024,1
2088,0
2673,0
2264,0
9882,1
9468,1
6909,1
5089,1
9868,1
5897,1
5477,1
5589,1
2033,0
6453,1
8303,1
5842,1
9543,1
8800,1
2261,0
499,0
8258,1
5636,1
2303,0
8759,1
2460,0
1940,0
4247,0
382,0
9493,1
5733,1
1963,0
5866,1
6507,1
172,0
6497,1
9595,1
65,0
6399,1
3826,0
227,0
8903,1
822,0
2118,0
6960,1
3682,0
9115,1
2904,0
6500,1
7441,1
2619,0
2712,0
395,0
5569,1
9870,1
6780,1
728,0
9663,1
9049,1
8113,1
9230,1
5399,1
9737,1
9201,1
6887,1
9331,1
6143,1
9961,1
4841,0
5235,1
8814,1
2149,0
4106,0
614,0
4812,0
6293,1
6539,1
332,0
7219,1
918,0
2110,0
2740,0
2543,0
5249,1
4197,0
3511,0
6358,1
3117,0
9604,1
6380,1
6891,1
9203,1
5478,1
2892,0
1651,0
9909,1
1379,0
2862,0
9727,1
1427,0
1732,0
620,0
9814,1
7752,1
5543,1
9127,1
8717,1
8021,1
7064,1
8803,1
1330,0
6649,1
3976,0
4002,0
1693,0
3009,0
2344,0
7692,1
5950,1
8623,1
656,0
6417,1
9818,1
2528,0
5092,1
7014,1
37,0
1937,0
8226,1
351,0
4540,0
2222,0
7226,1
4182,0
3382,0
1293,0
3662,0
5407,1
7238,1
1513,0
7280,1
323,0
6099,1
1968,0
2796,0
4423,0
4163,0
47,0
4927,0
1227,0
4677,0
9990,1
1385,0
1076,0
4090,0
5091,1
9763,1
9668,1
5856,1
5983,1
368,0
9057,1
1408,0
3621,0
1857,0
119,0
2856,0
8378,1
2842,0
7126,1
5357,1
3041,0
5344,1
8365,1
4155,0
8639,1
5638,1
1166,0
4716,0
22,0
1469,0
201,0
9071,1
6771,1
3210,0
5377,1
9796,1
6996,1
3616,0
8486,1
6962,1
7160,1
9000,1
9884,1
2779,0
2897,0
2746,0
1033,0
8854,1
4075,0
9559,1
4056,0
7827,1
6430,1
571,0
6612,1
3663,0
7070,1
8460,1
8203,1
1755,0
4667,0
2196,0
1410,0
3333,0
5174,1
708,0
3004,0
6002,1
6904,1
2198,0
8446,1
6327,1
3133,0
3080,0
392,0
4432,0
6748,1
3635,0
1131,0
6901,1
742,0
7329,1
1567,0
8487,1
5238,1
2699,0
1455,0
6290,1
9637,1
9862,1
9491,1
5302,1
3314,0
9321,1
8210,1
5195,1
4993,0
4388,0
4645,0
4929,0
556,0
5389,1
9002,1
6959,1
280,0
5011,0
3334,0
1085,0
6227,1
2880,0
3866,0
5649,1
1500,0
1767,0
7686,1
9857,1
693,0
1295,0
5867,1
7918,1
9139,1
2895,0
1999,0
2492,0
660,0
4656,0
5313,1
9975,1
7367,1
5998,1
1779,0
1630,0
3319,0
501,0
2436,0
474,0
6302,1
1014,0
3463,0
6853,1
5853,1
7572,1
8285,1
2131,0
8269,1
5875,1
4564,0
973,0
942,0
19,0
3602,0
5396,1
4518,0
8790,1
1132,0
3676,0
6306,1
3593,0
5912,1
1897,0
422,0
3946,0
9908,1
6691,1
6124,1
2331,0
5918,1
6769,1
8532,1
58,0
2807,0
3098,0
3234,0
7057,1
5,0
9565,1
334,0
8306,1
2605,0
8981,1
4609,0
3596,0
402,0
5198,1
4414,0
564,0
892,0
4560,0
4192,0
4243,0
2771,0
4651,0
9801,1
9488,1
335,0
2660,0
1821,0
5018,0
7986,1
317,0
3648,0
5472,1
1945,0
151,0
2038,0
921,0
670,0
8120,1
4629,0
1673,0
6806,1
2594,0
2561,0
9253,1
5336,1
3126,0
2395,0
4710,0
9263,1
256,0
8736,1
3419,0
3028,0
2286,0
6997,1
2221,0
1368,0
4730,0
5161,1
3013,0
9680,1
4772,0
4325,0
4311,0
2069,0
2592,0
6864,1
8254,1
2847,0
7719,1
2635,0
3024,0
513,0
7963,1
7072,1
5625,1
9254,1
1613,0
9059,1
8637,1
2086,0
1043,0
1797,0
2947,0
6379,1
3415,0
5770,1
1393,0
5391,1
170,1
8119,1
2911,0
924,0
714,0
9736,1
2547,0
4119,0
6332,1
7785,1
3557,0
1477,0
4379,0
4890,0
3652,0
7446,1
7339,1
7477,1
3806,0
9091,1
341,0
7993,1
6019,1
3162,0
7419,1
1083,0
7780,1
5338,1
4472,0
4740,0
9210,1
378,0
8986,1
2718,0
3385,0
8357,1
3345,0
8531,1
6702,1
1741,0
7255,1
1771,0
5738,1
2366,0
5979,1
3477,0
5373,1
4073,0
2247,0
5677,1
4176,0
3644,0
9137,1
1727,0
3401,0
6874,1
3749,0
7523,1
7706,1
3833,0
9651,1
5579,1
3834,0
3823,0
9227,1
6257,1
6030,1
9449,1
2823,0
9346,1
3131,0
7794,1
153,1
8157,1
1788,0
1775,0
5992,1
1322,0
1508,0
817,0
9679,1
1943,0
8217,1
9307,1
4514,0
4287,0
676,0
3991,0
2015,0
2270,0
4931,0
5827,1
7923,1
1222,0
7260,1
2393,0
547,0
1453,0
3512,0
6310,1
1060,0
2037,0
7456,1
1704,0
2223,0
7471,1
4739,0
4372,0
3115,0
2797,0
9536,1
2662,0
9360,1
6042,1
1677,0
9162,1
1265,0
8755,1
4569,0
4700,0
2052,0
7465,1
1649,0
9316,1
679,0
5102,1
2369,0
7906,1
6595,1
2992,0
4723,0
4242,0
9700,1
8975,1
9807,1
1264,0
21,1
4664,0
6821,1
1108,0
653,0
8312,1
1435,0
2000,0
8202,1
1157,0
6548,1
4480,0
827,0
2678,0
2032,0
3462,0
2077,0
224,0
4134,0
2962,0
4957,0
9406,1
8991,1
8913,1
7192,1
5014,0
4930,0
7584,1
8301,1
772,0
3445,0
3059,0
509,0
27,0
8172,1
6469,1
8843,1
2375,0
9184,1
9943,1
9214,1
7629,1
6973,1
2806,0
6888,1
8864,1
3338,0
2166,0
6114,1
5927,1
1432,0
9456,1
9568,1
5539,1
3298,0
2899,0
3835,0
9530,1
9503,1
8518,1
2845,0
1362,0
7608,1
1851,0
9656,1
5315,1
2510,0
9075,1
8747,1
2632,0
180,0
8483,1
4903,0
8901,1
900,0
3135,0
2490,0
1383,0
1028,0
2744,0
4361,0
3202,0
8319,1
7464,1
7476,1
432,0
3363,0
8008,1
2179,0
5682,1
866,0
9270,1
6128,1
7901,1
8657,1
4699,0
2714,0
1473,0
8421,1
4309,0
3590,0
2462,0
4848,0
691,0
2008,0
5889,1
2483,0
9596,1
7427,1
6925,1
1089,0
6788,1
2794,0
4678,0
11,0
1706,0
2481,0
5584,1
7023,1
4187,0
5160,1
5218,1
9748,1
7977,1
5795,1
6489,1
6647,1
3471,0
2489,0
3839,0
4528,0
4246,0
4787,0
6578,1
1537,0
4854,0
6059,1
5054,1
6665,1
7194,1
6803,1
4839,0
8850,1
7248,1
9504,1
3275,0
5933,1
6438,1
6684,1
3567,0
6651,1
67,1
9570,1
2681,0
3523,0
3017,0
5728,1
7043,1
1870,0
5823,1
5498,1
3916,0
1877,0
9255,1
6281,1
6389,1
8581,1
8818,1
4641,0
4080,0
8367,1
5327,1
5560,1
9054,1
5540,1
6147,1
7619,1
3222,0
6670,1
2291,0
6188,1
638,0
1657,0
374,0
2554,0
2965,0
90,0
5714,1
8084,1
5175,1
7637,1
230,1
6294,1
8723,1
7121,1
5975,1
9823,1
5725,1
9319,1
5497,1
1018,0
514,0
9153,1
8281,1
8987,1
637,0
3770,0
8490,1
2103,0
916,0
3876,0
9773,1
5796,1
3377,0
478,0
6376,1
5077,1
539,0
3909,0
6245,1
9061,1
2903,0
1674,0
809,0
2857,0
3754,0
9816,1
8020,1
3973,0
1847,0
5397,1
8278,1
9158,1
1133,0
320,0
3904,0
9962,1
5351,1
4924,0
4497,0
9149,1
1161,0
6676,1
2305,0
9968,1
9113,1
3978,0
2438,0
3899,0
6508,1
3188,0
2828,0
5745,1
9980,1
3170,0
502,0
2853,0
383,0
8397,1
8756,1
5489,1
4668,0
165,0
5969,1
3527,0
3802,0
1787,0
2705,0
6375,1
8955,1
3798,0
1065,0
4681,0
3383,0
1484,0
3191,0
3508,0
5639,1
1042,0
1601,0
8083,1
8777,1
5947,1
926,0
2192,0
4451,0
2063,0
3112,0
1881,0
3540,0
823,0
9812,1
8699,1
397,0
7689,1
5314,1
7568,1
7711,1
7122,1
1894,0
198,0
3955,0
6400,1
6653,1
4756,0
1910,0
3119,0
566,0
1116,0
5726,1
9305,1
7842,1
1177,0
1141,0
9026,1
7880,1
361,0
3671,0
3903,0
7360,1
9109,1
116,0
3655,0
1053,0
231,0
7683,1
4770,0
9797,1
9514,1
3149,0
5168,1
379,0
9955,1
9190,1
640,0
8377,1
5894,1
4990,0
5835,1
7479,1
1347,0
4622,0
6532,1
2150,0
4456,0
3238,0
2609,0
3378,0
3393,0
1214,0
3499,0
9431,1
761,0
6974,1
9903,1
1935,0
4191,0
7581,1
5877,1
2520,0
8186,1
8702,1
2896,0
8795,1
2298,0
92,0
5274,1
2944,0
8070,1
5299,1
9387,1
1328,0
1249,0
577,0
9778,1
222,1
5180,1
412,0
4210,0
4557,0
2599,0
5722,1
4566,0
2613,0
7262,1
6477,1
6673,1
4517,0
5572,1
6110,1
9446,1
578,0
706,0
8933,1
4868,0
4367,0
5455,1
3130,0
346,0
2615,0
4797,0
3970,0
2420,0
9566,1
6316,1
7071,1
5433,1
731,0
798,0
2335,0
612,0
7675,1
355,0
9105,1
4552,0
6792,1
9118,1
