,OverallPoF
5794,0
5795,1
5796,1
5797,1
5798,1
5799,0
5800,1
5801,1
5802,1
5803,1
5804,0
5805,0
5806,1
5807,0
5808,0
5809,0
5810,0
5811,0
5812,1
5813,0
5814,0
5815,0
5816,1
5817,1
5818,0
5819,0
5820,1
5821,0
5822,1
5823,0
5824,1
5825,1
5826,0
5827,1
5828,0
5829,0
5830,0
5831,0
5832,1
5833,0
5834,0
5835,1
5836,0
5837,0
5838,1
5839,0
5840,1
5841,1
5842,1
5843,1
5844,1
5845,0
5846,1
5847,1
5848,1
5849,0
5850,1
5851,1
5852,1
5853,0
5854,1
5855,1
5856,0
5857,1
5858,1
5859,1
5860,1
5861,1
5862,1
5863,1
5864,0
5865,1
5866,1
5867,1
5868,0
5869,1
5870,1
5871,1
5872,0
5873,0
5874,1
5875,1
5876,1
5877,1
5878,0
5879,1
5880,0
5881,1
5882,0
5883,1
5884,0
5885,1
5886,1
5887,0
5888,0
5889,0
5890,0
5891,1
5892,1
5893,0
5894,0
5895,0
5896,0
5897,0
5898,1
5899,1
5900,1
5901,0
5902,0
5903,0
5904,1
5905,0
5906,1
5907,1
5908,0
5909,0
5910,1
5911,0
5912,0
5913,0
5914,1
5915,1
5916,1
5917,0
5918,0
5919,0
5920,1
5921,1
5922,0
5923,1
5924,1
5925,0
5926,1
5927,0
5928,1
5929,1
5930,1
5931,1
5932,0
5933,0
5934,0
5935,0
5936,0
5937,1
5938,1
5939,0
5940,0
5941,1
5942,1
5943,0
5944,1
5945,1
5946,1
5947,1
5948,0
5949,0
5950,0
5951,1
5952,1
5953,1
5954,1
5955,1
5956,0
5957,1
5958,0
5959,0
5960,1
5961,0
5962,1
5963,0
5964,0
5965,1
5966,0
5967,0
5968,0
5969,0
5970,1
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,1
5978,0
5979,0
5980,0
5981,1
5982,0
5983,1
5984,1
5985,0
5986,1
5987,0
5988,0
5989,0
5990,1
5991,1
5992,1
5993,0
5994,1
5995,1
5996,0
5997,1
5998,0
5999,0
6000,1
6001,0
6002,0
6003,1
6004,0
6005,1
6006,0
6007,1
6008,1
6009,0
6010,1
6011,0
6012,0
6013,0
6014,0
6015,1
6016,1
6017,1
6018,0
6019,0
6020,0
6021,0
6022,0
6023,1
6024,0
6025,1
6026,1
6027,0
6028,1
6029,0
6030,1
6031,1
6032,1
6033,0
6034,1
6035,0
6036,1
6037,1
6038,0
6039,1
6040,1
6041,1
6042,1
6043,0
6044,0
6045,0
6046,1
6047,0
6048,1
6049,0
6050,1
6051,1
6052,0
6053,0
6054,0
6055,1
6056,1
6057,0
6058,1
6059,0
6060,0
6061,1
6062,1
6063,1
6064,1
6065,1
6066,1
6067,1
6068,0
6069,0
6070,1
6071,1
6072,0
6073,1
6074,0
6075,0
6076,0
6077,0
6078,0
6079,1
6080,1
6081,1
6082,1
6083,0
6084,1
6085,0
6086,1
6087,0
6088,0
6089,0
6090,1
6091,1
6092,1
6093,1
6094,0
6095,0
6096,0
6097,0
6098,1
6099,0
6100,1
6101,0
6102,0
6103,0
6104,1
6105,0
6106,1
6107,1
6108,0
6109,1
6110,1
6111,1
6112,1
6113,0
6114,0
6115,0
6116,1
6117,0
6118,1
6119,0
6120,0
6121,0
6122,0
6123,1
6124,0
6125,1
6126,1
6127,1
6128,1
6129,1
6130,1
6131,1
6132,1
6133,0
6134,1
6135,0
6136,1
6137,0
6138,1
6139,1
6140,1
6141,0
6142,0
6143,1
6144,1
6145,1
6146,1
6147,1
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,1
6156,0
6157,0
6158,1
6159,1
6160,0
6161,0
6162,1
6163,1
6164,1
6165,0
6166,1
6167,0
6168,1
6169,0
6170,1
6171,1
6172,1
6173,0
6174,0
6175,0
6176,1
6177,0
6178,0
6179,1
6180,0
6181,0
6182,1
6183,1
6184,1
6185,0
6186,0
6187,1
6188,0
6189,1
6190,0
6191,1
6192,0
6193,0
6194,1
6195,1
6196,1
6197,0
6198,1
6199,0
6200,0
6201,0
6202,1
6203,1
6204,1
6205,1
6206,1
6207,0
6208,1
6209,0
6210,0
6211,0
6212,1
6213,1
6214,1
6215,1
6216,0
6217,1
6218,0
6219,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,0
6228,1
6229,0
6230,0
6231,1
6232,0
6233,0
6234,1
6235,0
6236,0
6237,1
6238,1
6239,1
6240,0
6241,0
6242,1
6243,0
6244,0
6245,0
6246,0
6247,1
6248,0
6249,0
6250,1
6251,1
6252,0
6253,0
6254,0
6255,1
6256,1
6257,1
6258,1
6259,1
6260,1
6261,0
6262,0
6263,0
6264,0
6265,0
6266,1
6267,0
6268,0
6269,1
6270,1
6271,0
6272,1
6273,1
6274,0
6275,0
6276,0
6277,1
6278,0
6279,0
6280,0
6281,1
6282,1
6283,1
6284,0
6285,1
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,1
6294,1
6295,0
6296,1
6297,1
6298,0
6299,0
6300,1
6301,1
6302,1
6303,1
6304,1
6305,1
6306,1
6307,0
6308,1
6309,1
6310,1
6311,0
6312,0
6313,0
6314,1
6315,1
6316,0
6317,1
6318,1
6319,1
6320,0
6321,1
6322,0
6323,0
6324,1
6325,0
6326,1
6327,0
6328,0
6329,0
6330,0
6331,1
6332,1
6333,1
6334,1
6335,1
6336,0
6337,0
6338,1
6339,0
6340,0
6341,0
6342,0
6343,0
6344,0
6345,0
6346,1
6347,0
6348,1
6349,0
6350,1
6351,0
6352,1
6353,1
6354,1
6355,1
6356,1
6357,0
6358,0
6359,0
6360,0
6361,1
6362,1
6363,0
6364,0
6365,0
6366,0
6367,1
6368,0
6369,0
6370,1
6371,0
6372,1
6373,1
6374,0
6375,0
6376,1
6377,0
6378,1
6379,1
6380,1
6381,1
6382,0
6383,0
6384,1
6385,1
6386,0
6387,0
6388,0
6389,1
6390,1
6391,1
6392,1
6393,0
6394,0
6395,1
6396,1
6397,1
6398,1
6399,0
6400,1
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0
6411,1
6412,0
6413,1
6414,1
6415,0
6416,0
6417,0
6418,0
6419,0
6420,1
6421,1
6422,1
6423,1
6424,1
6425,0
6426,1
6427,1
6428,0
6429,0
6430,0
6431,0
6432,1
6433,0
6434,1
6435,0
6436,0
6437,1
6438,0
6439,1
6440,0
6441,1
6442,1
6443,0
6444,0
6445,1
6446,0
6447,0
6448,0
6449,1
6450,1
6451,1
6452,0
6453,0
6454,0
6455,1
6456,0
6457,1
6458,1
6459,0
6460,1
6461,1
6462,0
6463,0
6464,0
6465,1
6466,0
6467,1
6468,1
6469,1
6470,1
6471,0
6472,1
6473,0
6474,1
6475,1
6476,0
6477,0
6478,1
6479,1
6480,0
6481,1
6482,0
6483,0
6484,0
6485,0
6486,0
6487,1
6488,1
6489,0
6490,0
6491,1
6492,1
6493,1
6494,0
6495,1
6496,0
6497,1
6498,0
6499,1
6500,1
6501,1
6502,0
6503,0
6504,1
6505,0
6506,1
6507,1
6508,0
6509,0
6510,1
6511,1
6512,1
6513,1
6514,1
6515,1
6516,0
6517,1
6518,1
6519,1
6520,1
6521,0
6522,1
6523,0
6524,1
6525,1
6526,1
6527,1
6528,1
6529,0
6530,0
6531,0
6532,0
6533,0
6534,1
6535,0
6536,1
6537,0
6538,1
6539,0
6540,0
6541,1
6542,1
6543,1
6544,0
6545,1
6546,1
6547,1
6548,0
6549,1
6550,1
6551,1
6552,1
6553,1
6554,0
6555,0
6556,1
6557,0
6558,1
6559,0
6560,1
6561,1
6562,0
6563,1
6564,1
6565,1
6566,1
6567,1
6568,0
6569,1
6570,1
6571,1
6572,0
6573,1
6574,1
6575,1
6576,1
6577,0
6578,0
6579,1
6580,0
6581,1
6582,0
6583,1
6584,0
6585,1
6586,0
6587,1
6588,1
6589,1
6590,1
6591,0
6592,0
6593,0
6594,0
6595,0
6596,0
6597,1
6598,1
6599,1
6600,0
6601,1
6602,1
6603,0
6604,1
6605,1
6606,1
6607,1
6608,0
6609,0
6610,1
6611,1
6612,0
6613,0
6614,1
6615,0
6616,0
6617,0
6618,1
6619,0
6620,0
6621,0
6622,0
6623,0
6624,1
6625,1
6626,0
6627,0
6628,0
6629,0
6630,0
6631,0
6632,1
6633,1
6634,0
6635,0
6636,1
6637,1
6638,1
6639,1
6640,0
6641,1
6642,1
6643,0
6644,0
6645,1
6646,1
6647,0
6648,0
6649,0
6650,0
6651,0
6652,1
6653,1
6654,0
6655,1
6656,0
6657,1
6658,0
6659,0
6660,0
6661,0
6662,1
6663,0
6664,1
6665,0
6666,0
6667,0
6668,0
6669,1
6670,1
6671,0
6672,0
6673,1
6674,0
6675,1
6676,1
6677,1
6678,0
6679,1
6680,0
6681,1
6682,0
6683,0
6684,1
6685,1
6686,1
6687,0
6688,1
6689,0
6690,1
6691,0
6692,1
6693,0
6694,0
6695,1
6696,0
6697,1
6698,1
6699,1
6700,0
6701,1
6702,0
6703,1
6704,1
6705,1
6706,1
6707,1
6708,0
6709,0
6710,1
6711,1
6712,0
6713,0
6714,0
6715,1
6716,0
6717,1
6718,0
6719,0
6720,1
6721,1
6722,0
6723,0
6724,1
6725,0
6726,0
6727,0
6728,0
6729,0
6730,1
6731,0
6732,0
6733,1
6734,1
6735,0
6736,0
6737,0
6738,0
6739,0
6740,1
6741,0
6742,0
6743,0
6744,1
6745,1
6746,1
6747,0
6748,0
6749,1
6750,0
6751,1
6752,0
6753,1
6754,1
6755,0
6756,0
6757,0
6758,0
6759,1
6760,1
6761,1
6762,0
6763,0
6764,0
6765,1
6766,1
6767,1
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,0
6776,0
6777,0
6778,1
6779,1
6780,1
6781,1
6782,1
6783,0
6784,0
6785,1
6786,0
6787,1
6788,0
6789,0
6790,1
6791,1
6792,1
6793,0
6794,1
6795,0
6796,0
6797,1
6798,0
6799,1
6800,1
6801,1
6802,1
6803,1
6804,1
6805,0
6806,1
6807,0
6808,1
6809,0
6810,1
6811,1
6812,1
6813,1
6814,1
6815,1
6816,0
6817,0
6818,1
6819,0
6820,0
6821,1
6822,0
6823,1
6824,1
6825,1
6826,1
6827,0
6828,0
6829,0
6830,0
6831,0
6832,1
6833,1
6834,1
6835,0
6836,1
6837,1
6838,0
6839,1
6840,0
6841,1
6842,0
6843,0
6844,0
6845,1
6846,0
6847,0
6848,0
6849,1
6850,1
6851,1
6852,1
6853,0
6854,1
6855,1
6856,0
6857,1
6858,1
6859,0
6860,0
6861,1
6862,0
6863,1
6864,1
6865,1
6866,1
6867,1
6868,1
6869,1
6870,0
6871,1
6872,1
6873,0
6874,1
6875,1
6876,0
6877,1
6878,0
6879,1
6880,0
6881,1
6882,0
6883,0
6884,1
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,1
6892,1
6893,1
6894,0
6895,0
6896,0
6897,0
6898,1
6899,1
6900,0
6901,1
6902,1
6903,0
6904,0
6905,0
6906,1
6907,0
6908,1
6909,1
6910,1
6911,1
6912,0
6913,0
6914,1
6915,0
6916,1
6917,1
6918,0
6919,0
6920,1
6921,1
6922,1
6923,0
6924,1
6925,1
6926,1
6927,0
6928,1
6929,1
6930,0
6931,0
6932,0
6933,1
6934,0
6935,1
6936,0
6937,1
6938,1
6939,0
6940,0
6941,0
6942,0
6943,1
6944,0
6945,1
6946,1
6947,0
6948,1
6949,1
6950,1
6951,1
6952,1
6953,1
6954,1
6955,1
6956,0
6957,0
6958,0
6959,0
6960,1
6961,1
6962,0
6963,0
6964,1
6965,0
6966,0
6967,0
6968,1
6969,0
6970,0
6971,1
6972,0
6973,0
6974,1
6975,1
6976,1
6977,0
6978,0
6979,1
6980,0
6981,0
6982,0
6983,0
6984,0
6985,1
6986,1
6987,1
6988,1
6989,0
6990,0
6991,1
6992,1
6993,0
6994,0
6995,0
6996,1
6997,0
6998,1
6999,1
7000,1
7001,1
7002,0
7003,1
7004,1
7005,1
7006,1
7007,0
7008,0
7009,0
7010,1
7011,0
7012,0
7013,1
7014,1
7015,1
7016,1
7017,1
7018,1
7019,0
7020,0
7021,1
7022,1
7023,0
7024,1
7025,0
7026,0
7027,0
7028,0
7029,0
7030,1
7031,0
7032,1
7033,0
7034,1
7035,0
7036,0
7037,1
7038,1
7039,0
7040,0
7041,1
7042,0
7043,0
7044,0
7045,0
7046,1
7047,0
7048,0
7049,1
7050,0
7051,1
7052,0
7053,0
7054,1
7055,0
7056,0
7057,1
7058,0
7059,0
7060,1
7061,0
7062,0
7063,0
7064,0
7065,0
7066,1
7067,1
7068,1
7069,1
7070,1
7071,1
7072,1
7073,1
7074,1
7075,0
7076,0
7077,1
7078,0
7079,0
7080,1
7081,1
7082,0
7083,1
7084,1
7085,0
7086,1
7087,0
7088,0
7089,1
7090,0
7091,1
7092,0
7093,0
7094,1
7095,0
7096,1
7097,1
7098,0
7099,0
7100,0
7101,1
7102,0
7103,0
7104,0
7105,1
7106,1
7107,1
7108,0
7109,1
7110,1
7111,0
7112,1
7113,1
7114,0
7115,0
7116,1
7117,0
7118,0
7119,0
7120,1
7121,0
7122,1
7123,0
7124,0
7125,1
7126,1
7127,0
7128,0
7129,0
7130,1
7131,0
7132,0
7133,0
7134,0
7135,1
7136,0
7137,1
7138,0
7139,0
7140,1
7141,1
7142,1
7143,1
7144,1
7145,1
7146,0
7147,0
7148,0
7149,1
7150,0
7151,0
7152,0
7153,1
7154,1
7155,0
7156,1
7157,0
7158,0
7159,0
7160,1
7161,1
7162,0
7163,0
7164,0
7165,1
7166,0
7167,1
7168,1
7169,0
7170,1
7171,0
7172,0
7173,1
7174,1
7175,0
7176,0
7177,0
7178,1
7179,1
7180,1
7181,1
7182,0
7183,1
7184,1
7185,0
7186,0
7187,0
7188,1
7189,1
7190,0
7191,1
7192,0
7193,1
7194,0
7195,1
7196,0
7197,0
7198,0
7199,1
7200,1
7201,0
7202,0
7203,0
7204,0
7205,1
7206,0
7207,1
7208,0
7209,1
7210,0
7211,1
7212,0
7213,1
7214,0
7215,1
7216,1
7217,0
7218,0
7219,1
7220,1
7221,0
7222,0
7223,0
7224,0
7225,0
7226,1
7227,1
7228,1
7229,1
7230,0
7231,1
7232,0
7233,1
7234,1
7235,0
7236,0
7237,1
7238,0
7239,1
7240,1
7241,1
7242,1
7243,1
7244,1
7245,0
7246,0
7247,0
7248,0
7249,1
7250,1
7251,0
7252,1
7253,0
7254,1
7255,1
7256,0
7257,1
7258,0
7259,1
7260,1
7261,1
7262,1
7263,1
7264,0
7265,1
7266,0
7267,0
7268,0
7269,1
7270,0
7271,0
7272,0
7273,1
7274,0
7275,1
7276,0
7277,1
7278,0
7279,0
7280,0
7281,0
7282,0
7283,1
7284,1
7285,0
7286,0
7287,1
7288,0
7289,1
7290,1
7291,1
7292,0
7293,1
7294,1
7295,1
7296,1
7297,1
7298,0
7299,0
7300,1
7301,1
7302,1
7303,1
7304,1
7305,1
7306,1
7307,0
7308,0
7309,0
7310,0
7311,1
7312,1
7313,1
7314,0
7315,0
7316,1
7317,1
7318,0
7319,1
7320,1
7321,0
7322,0
7323,1
7324,0
7325,1
7326,1
7327,1
7328,0
7329,1
7330,1
7331,1
7332,1
7333,1
7334,0
7335,0
7336,1
7337,0
7338,0
7339,0
7340,0
7341,1
7342,1
7343,0
7344,1
7345,0
7346,1
7347,1
7348,0
7349,0
7350,1
7351,0
7352,0
7353,1
7354,1
7355,1
7356,1
7357,0
7358,1
7359,1
7360,1
7361,1
7362,1
7363,0
7364,1
7365,1
7366,1
7367,1
7368,0
7369,0
7370,1
7371,0
7372,1
7373,0
7374,0
7375,1
7376,1
7377,1
7378,0
7379,1
7380,1
7381,1
7382,0
7383,1
7384,0
7385,0
7386,0
7387,0
7388,1
7389,1
7390,0
7391,0
7392,1
7393,1
7394,0
7395,0
7396,1
7397,1
7398,1
7399,0
7400,1
7401,1
7402,0
7403,0
7404,0
7405,1
7406,1
7407,0
7408,1
7409,0
7410,0
7411,1
7412,1
7413,0
7414,0
7415,0
7416,1
7417,0
7418,0
7419,1
7420,0
7421,0
7422,0
7423,0
7424,0
7425,0
7426,1
7427,0
7428,1
7429,0
7430,1
7431,0
7432,0
7433,0
7434,1
7435,1
7436,0
7437,0
7438,0
7439,0
7440,1
7441,0
7442,0
7443,0
7444,1
7445,1
7446,1
7447,0
7448,1
7449,1
7450,0
7451,0
7452,0
7453,1
7454,1
7455,1
7456,0
7457,1
7458,0
7459,1
7460,1
7461,0
7462,1
7463,0
7464,0
7465,1
7466,0
7467,0
7468,1
7469,1
7470,0
7471,0
7472,0
7473,0
7474,1
7475,1
7476,0
7477,0
7478,1
7479,0
7480,0
7481,0
7482,0
7483,1
7484,1
7485,1
7486,0
7487,1
7488,1
7489,0
7490,1
7491,0
7492,1
7493,1
7494,0
7495,1
7496,1
7497,1
7498,1
7499,1
7500,1
7501,0
7502,1
7503,1
7504,1
7505,1
7506,0
7507,0
7508,0
7509,1
7510,1
7511,1
7512,1
7513,1
7514,1
7515,1
7516,1
7517,0
7518,1
7519,1
7520,1
7521,1
7522,1
7523,0
7524,0
7525,1
7526,1
7527,0
7528,1
7529,0
7530,0
7531,0
7532,0
7533,1
7534,1
7535,0
7536,1
7537,1
7538,0
7539,1
7540,1
7541,0
7542,1
7543,0
7544,0
7545,1
7546,0
7547,0
7548,1
7549,0
7550,1
7551,0
7552,1
7553,1
7554,0
7555,0
7556,0
7557,1
7558,1
7559,1
7560,0
7561,1
7562,1
7563,1
7564,1
7565,1
7566,1
7567,1
7568,1
7569,1
7570,1
7571,1
7572,0
7573,1
7574,1
7575,0
7576,0
7577,0
7578,0
7579,1
7580,1
7581,0
7582,1
7583,0
7584,0
7585,0
7586,0
7587,1
7588,0
7589,0
7590,1
7591,0
7592,1
7593,1
7594,1
7595,1
7596,1
7597,0
7598,0
7599,1
7600,0
7601,0
7602,1
7603,0
7604,0
7605,0
7606,1
7607,1
7608,1
7609,1
7610,1
7611,1
7612,1
7613,1
7614,0
7615,1
7616,0
7617,0
7618,0
7619,0
7620,0
7621,1
7622,1
7623,1
7624,0
7625,1
7626,1
7627,0
7628,1
7629,1
7630,0
7631,0
7632,1
7633,0
7634,0
7635,0
7636,1
7637,0
7638,0
7639,0
7640,0
7641,1
7642,1
7643,0
7644,1
7645,0
7646,1
7647,0
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7654,0
7655,1
7656,0
7657,0
7658,0
7659,1
7660,1
7661,1
7662,1
7663,1
7664,0
7665,1
7666,0
7667,0
7668,0
7669,0
7670,0
7671,1
7672,0
7673,1
7674,1
7675,0
7676,1
7677,1
7678,0
7679,1
7680,1
7681,0
7682,0
7683,0
7684,0
7685,0
7686,1
7687,1
7688,0
7689,1
7690,1
7691,1
7692,0
7693,1
7694,1
7695,1
7696,1
7697,1
7698,0
7699,0
7700,0
7701,0
7702,1
7703,0
7704,1
7705,0
7706,1
7707,1
7708,0
7709,1
7710,0
7711,1
7712,1
7713,1
7714,0
7715,0
7716,0
7717,0
7718,0
7719,1
7720,0
7721,0
7722,1
7723,1
7724,0
7725,1
7726,1
7727,0
7728,0
7729,0
7730,0
7731,1
7732,0
7733,0
7734,1
7735,0
7736,1
7737,0
7738,1
7739,1
7740,0
7741,0
7742,1
7743,1
7744,1
7745,1
7746,1
7747,0
7748,1
7749,1
7750,1
7751,0
7752,0
7753,0
7754,1
7755,0
7756,1
7757,1
7758,1
7759,0
7760,0
7761,0
7762,0
7763,1
7764,0
7765,0
7766,1
7767,0
7768,0
7769,1
7770,1
7771,0
7772,0
7773,1
7774,1
7775,1
7776,0
7777,0
7778,0
7779,0
7780,0
7781,1
7782,1
7783,1
7784,1
7785,0
7786,0
7787,0
7788,0
7789,0
7790,0
7791,1
7792,0
7793,0
7794,1
7795,1
7796,1
7797,1
7798,0
7799,1
7800,1
7801,0
7802,0
7803,0
7804,0
7805,0
7806,1
7807,0
7808,1
7809,0
7810,0
7811,1
7812,0
7813,1
7814,0
7815,0
7816,0
7817,1
7818,1
7819,1
7820,0
7821,1
7822,1
7823,1
7824,0
7825,0
7826,0
7827,0
7828,1
7829,0
7830,1
7831,0
7832,1
7833,0
7834,1
7835,0
7836,0
7837,0
7838,1
7839,0
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,1
7848,1
7849,0
7850,0
7851,0
7852,0
7853,1
7854,0
7855,0
7856,1
7857,0
7858,0
7859,0
7860,0
7861,0
7862,1
7863,0
7864,0
7865,1
7866,0
7867,0
7868,1
7869,1
7870,0
7871,0
7872,0
7873,1
7874,0
7875,1
7876,0
7877,0
7878,0
7879,1
7880,0
7881,0
7882,0
7883,1
7884,0
7885,1
7886,0
7887,0
7888,0
7889,0
7890,0
7891,1
7892,1
7893,0
7894,1
7895,0
7896,0
7897,0
7898,1
7899,1
7900,1
7901,1
7902,0
7903,1
7904,1
7905,1
7906,0
7907,0
7908,0
7909,1
7910,0
7911,1
7912,0
7913,1
7914,1
7915,1
7916,0
7917,0
7918,0
7919,1
7920,0
7921,0
7922,1
7923,1
7924,0
7925,0
7926,0
7927,0
7928,0
7929,1
7930,1
7931,1
7932,0
7933,1
7934,1
7935,1
7936,1
7937,0
7938,1
7939,0
7940,1
7941,1
7942,0
7943,0
7944,1
7945,0
7946,1
7947,0
7948,0
7949,1
7950,0
7951,1
7952,1
7953,0
7954,1
7955,0
7956,1
7957,0
7958,1
7959,0
7960,1
7961,0
7962,0
7963,1
7964,0
7965,0
7966,1
7967,0
7968,0
7969,1
7970,0
7971,1
7972,1
7973,0
7974,1
7975,1
7976,0
7977,0
7978,1
7979,1
7980,1
7981,1
7982,0
7983,1
7984,0
7985,1
7986,1
7987,1
7988,0
7989,0
7990,1
7991,0
7992,0
7993,0
7994,1
7995,0
7996,1
7997,1
7998,0
7999,0
8000,0
8001,0
8002,0
8003,0
8004,0
8005,1
8006,1
8007,0
8008,1
8009,0
8010,0
8011,0
8012,0
8013,1
8014,0
8015,0
8016,1
8017,0
8018,0
8019,1
8020,0
8021,0
8022,0
8023,0
8024,1
8025,0
8026,1
8027,1
8028,0
8029,1
8030,0
8031,1
8032,0
8033,0
8034,0
8035,1
8036,0
8037,1
8038,0
8039,1
8040,0
8041,1
8042,1
8043,0
8044,0
8045,0
8046,1
8047,1
8048,1
8049,0
8050,1
8051,0
8052,1
8053,0
8054,0
8055,1
8056,0
8057,0
8058,1
8059,0
8060,1
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,0
8070,0
8071,1
8072,1
8073,1
8074,1
8075,0
8076,0
8077,1
8078,1
8079,0
8080,0
8081,0
8082,0
8083,0
8084,1
8085,1
8086,0
8087,1
8088,1
8089,1
8090,1
8091,1
8092,0
8093,1
8094,1
8095,0
8096,0
8097,1
8098,1
8099,0
8100,1
8101,1
8102,1
8103,0
8104,0
8105,0
8106,1
8107,1
8108,1
8109,0
8110,0
8111,1
8112,0
8113,1
8114,1
8115,0
8116,1
8117,1
8118,0
8119,0
8120,1
8121,0
8122,1
8123,0
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,0
8131,1
8132,1
8133,1
8134,0
8135,0
8136,1
8137,0
8138,1
8139,0
8140,1
8141,1
8142,1
8143,1
8144,0
8145,0
8146,0
8147,1
8148,0
8149,0
8150,0
8151,0
8152,0
8153,0
8154,1
8155,0
8156,1
8157,1
8158,1
8159,1
8160,1
8161,1
8162,0
8163,1
8164,0
8165,0
8166,0
8167,0
8168,0
8169,1
8170,0
8171,1
8172,1
8173,1
8174,1
8175,0
8176,0
8177,1
8178,0
8179,1
8180,1
8181,1
8182,1
8183,1
8184,1
8185,1
8186,0
8187,0
8188,1
8189,1
8190,1
8191,0
8192,0
8193,0
8194,0
8195,0
8196,0
8197,0
8198,1
8199,0
8200,0
8201,1
8202,1
8203,1
8204,1
8205,1
8206,0
8207,1
8208,1
8209,1
8210,0
8211,1
8212,1
8213,1
8214,0
8215,1
8216,1
8217,1
8218,0
8219,0
8220,0
8221,1
8222,1
8223,0
8224,1
8225,1
8226,0
8227,0
8228,1
8229,1
8230,1
8231,1
8232,1
8233,0
8234,0
8235,1
8236,1
8237,1
8238,1
8239,1
8240,1
8241,1
8242,0
8243,1
8244,0
8245,0
8246,0
8247,0
8248,0
8249,0
8250,0
8251,1
8252,1
8253,1
8254,1
8255,1
8256,1
8257,1
8258,1
8259,1
8260,1
8261,1
8262,1
8263,1
8264,0
8265,0
8266,1
8267,1
8268,1
8269,0
8270,0
8271,1
8272,0
8273,0
8274,0
8275,1
8276,1
8277,0
8278,0
8279,1
8280,1
8281,0
8282,0
8283,1
8284,1
8285,0
8286,0
8287,0
8288,0
8289,0
8290,1
8291,1
8292,0
8293,0
8294,1
8295,1
8296,1
8297,0
8298,0
8299,0
8300,1
8301,0
8302,0
8303,1
8304,0
8305,1
8306,0
8307,1
8308,1
8309,0
8310,0
8311,0
8312,1
8313,0
8314,0
8315,1
8316,1
8317,0
8318,0
8319,0
8320,0
8321,1
8322,1
8323,1
8324,0
8325,0
8326,1
8327,0
8328,0
8329,0
8330,0
8331,1
8332,1
8333,0
8334,0
8335,0
8336,0
8337,0
8338,0
8339,0
8340,1
8341,0
8342,0
8343,1
8344,1
8345,1
8346,0
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,1
8355,1
8356,0
8357,1
8358,1
8359,1
8360,1
8361,1
8362,0
8363,0
8364,0
8365,1
8366,1
8367,0
8368,0
8369,0
8370,0
8371,0
8372,1
8373,1
8374,1
8375,0
8376,0
8377,1
8378,1
8379,0
8380,0
8381,0
8382,1
8383,1
8384,0
8385,0
8386,0
8387,0
8388,1
8389,0
8390,1
8391,1
8392,0
8393,1
8394,0
8395,1
8396,1
8397,0
8398,1
8399,1
8400,0
8401,1
8402,1
8403,0
8404,0
8405,1
8406,0
8407,0
8408,0
8409,0
8410,0
8411,0
8412,0
8413,0
8414,1
8415,0
8416,1
8417,1
8418,0
8419,0
8420,1
8421,1
8422,0
8423,1
8424,1
8425,0
8426,1
8427,0
8428,0
8429,1
8430,0
8431,1
8432,1
8433,1
8434,0
8435,0
8436,0
8437,1
8438,1
8439,1
8440,0
8441,0
8442,0
8443,0
8444,1
8445,0
8446,0
8447,1
8448,1
8449,1
8450,0
8451,1
8452,1
8453,1
8454,0
8455,0
8456,1
8457,0
8458,0
8459,1
8460,0
8461,0
8462,0
8463,0
8464,0
8465,0
8466,1
8467,1
8468,1
8469,1
8470,0
8471,0
8472,0
8473,0
8474,1
8475,0
8476,1
8477,0
8478,1
8479,1
8480,1
8481,1
8482,0
8483,0
8484,0
8485,1
8486,1
8487,1
8488,0
8489,1
8490,0
8491,0
8492,0
8493,0
8494,1
8495,1
8496,0
8497,1
8498,1
8499,0
